kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10166274,K01078.02,Kepler-267 c,CONFIRMED,CANDIDATE,0.99,0,0,0,0,6.877446033,8.893e-06,-8.893e-06,132.08426,0.00107,-0.00107,0.79,0.01,-0.555,1.3692,0.0435,-0.0435,1632.3,49.2,-49.2,2.05,0.16,-0.24,484.0,,,12.95,3.27,-3.66,39.6,2.0,q1_q17_dr25_tce,3789.0,75.0,-82.0,4.781,0.063,-0.031,0.46,0.035,-0.053,299.83041,47.157459,15.438
10166274,K01078.03,Kepler-267 d,CONFIRMED,CANDIDATE,0.992,0,0,0,0,28.46464804,8.805e-05,-8.805e-05,158.03986,0.00254,-0.00254,0.035,0.395,-0.035,2.6657,0.0806,-0.0806,1629.8,60.3,-60.3,1.87,0.14,-0.22,301.0,,,1.95,0.49,-0.55,28.9,3.0,q1_q17_dr25_tce,3789.0,75.0,-82.0,4.781,0.063,-0.031,0.46,0.035,-0.053,299.83041,47.157459,15.438
10186761,K05772.01,,CANDIDATE,CANDIDATE,,0,0,0,0,75.636309,0.001236,-0.001236,131.9468,0.0116,-0.0116,0.2749,0.1826,-0.2746,2.588,0.432,-0.432,174.6,32.7,-32.7,1.32,0.58,-0.12,447.0,,,9.45,12.09,-2.62,6.0,1.0,q1_q16_tce,6072.0,151.0,-195.0,4.467,0.047,-0.302,0.994,0.435,-0.092,281.32047,47.214809,13.825
10186945,K04070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.793663156,1.39e-06,-1.39e-06,131.79065,0.00153,-0.00153,0.4,0.056,-0.4,0.8244,0.0516,-0.0516,186.2,9.6,-9.6,1.14,0.11,-0.1,1614.0,,,1600.85,606.32,-411.8,23.7,1.0,q1_q17_dr25_tce,5077.0,167.0,-137.0,4.533,0.054,-0.072,0.825,0.083,-0.074,281.44067,47.246471,14.549
10187017,K00082.01,Kepler-102 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.145671932,7.44e-06,-7.44e-06,134.754877,0.000394,-0.000394,0.75,0.016,-0.514,3.7236,0.025,-0.025,941.1,4.2,-4.2,2.48,0.16,-0.1,546.0,,,20.98,4.77,-3.16,242.7,1.0,q1_q17_dr25_tce,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
10187017,K00082.02,Kepler-102 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.31174786,1.226e-05,-1.226e-05,134.07991,0.001,-0.001,0.747,0.089,-0.528,3.1818,0.0314,-0.0314,275.9,3.6,-3.6,1.34,0.09,-0.05,634.0,,,38.13,8.66,-5.75,81.7,2.0,q1_q17_dr25_tce,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
10187017,K00082.03,Kepler-102 f,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.4536146,0.0001077,-0.0001077,145.02866,0.00345,-0.00345,0.765,0.142,-0.556,3.747,0.101,-0.101,136.4,5.3,-5.3,0.95,0.06,-0.04,457.0,,,10.34,2.35,-1.56,27.5,3.0,q1_q17_dr25_tce,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
10187017,K00082.04,Kepler-102 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.07136119,3.085e-05,-3.085e-05,139.98763,0.00381,-0.00381,0.658,0.292,-0.433,2.757,0.111,-0.111,65.7,3.2,-3.2,0.63,0.04,-0.02,719.0,,,63.11,14.34,-9.52,22.4,4.0,q1_q17_dr25_tce,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
10187017,K00082.06,,FALSE POSITIVE,FALSE POSITIVE,1.0,0,0,1,0,22.4098677,0.0001651,-0.0001651,147.38366,0.00646,-0.00646,0.869,0.077,-0.611,2.271,0.203,-0.203,69.8,6.7,-6.7,0.73,0.05,-0.03,489.0,,,13.55,3.08,-2.04,11.9,6.0,q1_q17_dr25_tce,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
10187017,K00082.05,Kepler-102 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.28691996,2.947e-05,-2.947e-05,135.85427,0.00452,-0.00452,0.705,0.23,-0.494,2.579,0.136,-0.136,41.5,2.9,-2.9,0.51,0.03,-0.02,792.0,,,92.97,21.13,-14.02,15.8,5.0,q1_q17_dr25_tce,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
10187159,K01870.01,Kepler-989 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.96431492,1.037e-05,-1.037e-05,136.81646,0.00109,-0.00109,0.189,0.289,-0.189,1.5342,0.0384,-0.0384,746.0,20.4,-20.4,2.44,0.59,-0.32,805.0,,,99.42,75.62,-32.21,44.3,1.0,q1_q17_dr25_tce,5185.0,170.0,-139.0,4.44,0.105,-0.192,0.91,0.222,-0.12,281.58292,47.233631,14.425
10187563,K04843.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,373.60683,0.01688,-0.01688,246.5809,0.0253,-0.0253,0.588,0.367,-0.373,8.752,0.948,-0.948,534.8,71.6,-71.6,2.5,0.8,-0.27,271.0,,,1.28,1.21,-0.39,9.3,1.0,q1_q17_dr25_tce,6184.0,172.0,-216.0,4.448,0.052,-0.208,1.038,0.332,-0.111,281.86789,47.256649,15.256
10189523,K07293.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.013922622,7.03e-07,-7.03e-07,132.414157,0.000545,-0.000545,1.178,6.727,-0.097,1.6393,0.033,-0.033,34957.0,507.0,-507.0,31.98,3.07,-2.82,1392.0,,,883.9,325.05,-233.04,79.8,1.0,q1_q17_dr25_tce,5110.0,169.0,-153.0,4.618,0.066,-0.044,0.647,0.062,-0.057,283.01196,47.238602,15.856
10189542,K05773.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,24.614775,0.0002371,-0.0002371,142.51094,0.00896,-0.00896,0.089,0.365,-0.089,2.395,0.213,-0.213,229.4,25.8,-25.8,1.28,0.32,-0.12,574.0,,,25.69,19.34,-6.69,10.5,1.0,q1_q17_dr25_tce,5654.0,152.0,-152.0,4.536,0.046,-0.173,0.849,0.217,-0.078,283.02139,47.259651,14.346
10189546,K00427.01,Kepler-549 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.61480613,3.227e-05,-3.227e-05,191.741225,0.000999,-0.000999,0.435,0.268,-0.297,2.6602,0.0407,-0.0407,1798.0,28.8,-28.8,4.2,0.45,-0.5,586.0,,,27.93,8.48,-7.5,68.4,1.0,q1_q17_dr25_tce,5312.0,79.0,-79.0,4.384,0.137,-0.074,0.986,0.107,-0.117,283.0228,47.261131,14.621
10189546,K00427.02,Kepler-549 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,42.949522,0.0001488,-0.0001488,153.73786,0.00264,-0.00264,0.013,0.42,-0.013,5.4154,0.0898,-0.0898,959.1,25.2,-25.2,2.98,0.32,-0.35,487.0,,,13.29,4.04,-3.57,40.7,2.0,q1_q17_dr25_tce,5312.0,79.0,-79.0,4.384,0.137,-0.074,0.986,0.107,-0.117,283.0228,47.261131,14.621
10189546,K00427.03,Kepler-549 c,CONFIRMED,CANDIDATE,0.995,0,0,0,0,117.033521,0.001124,-0.001124,245.65151,0.00728,-0.00728,0.188,0.257,-0.188,6.822,0.209,-0.209,770.4,37.4,-37.4,2.68,0.29,-0.32,349.0,,,3.49,1.06,-0.93,21.9,3.0,q1_q17_dr25_tce,5312.0,79.0,-79.0,4.384,0.137,-0.074,0.986,0.107,-0.117,283.0228,47.261131,14.621
10189557,K02427.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,2.93101771,2.302e-05,-2.302e-05,131.92959,0.00641,-0.00641,0.523,0.436,-0.315,2.231,0.188,-0.188,199.1,16.3,-16.3,1.15,0.17,-0.15,1134.0,,,390.28,196.17,-127.35,15.0,1.0,q1_q17_dr25_tce,5485.0,163.0,-163.0,4.5,0.11,-0.11,0.788,0.123,-0.101,283.02725,47.249882,15.484
10190075,K03007.01,,CANDIDATE,CANDIDATE,0.946,0,0,0,0,11.1916199,8.119e-05,-8.119e-05,138.04258,0.006,-0.006,0.895,0.077,-0.654,2.1,0.205,-0.205,166.4,17.0,-17.0,1.47,0.2,-0.1,782.0,,,88.34,30.94,-16.88,11.9,1.0,q1_q17_dr25_tce,5646.0,67.0,-84.0,4.464,0.051,-0.119,0.956,0.129,-0.07,283.33533,47.208832,14.528
10190777,K01937.01,Kepler-1019 b,CONFIRMED,CANDIDATE,0.972,0,0,0,0,1.411230023,8.3e-07,-8.3e-07,132.641925,0.000494,-0.000494,0.851,0.017,-0.599,1.4325,0.0166,-0.0166,388.2,5.1,-5.1,1.71,0.05,-0.1,1164.0,,,436.04,54.05,-76.38,89.3,1.0,q1_q17_dr25_tce,4575.0,73.0,-82.0,4.564,0.051,-0.012,0.737,0.02,-0.043,283.71753,47.204449,13.59
10191036,K03218.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.21374652,1.251e-05,-1.251e-05,131.735,0.0104,-0.0104,0.57,0.019,-0.471,3.371,0.227,-0.227,28.9,2.0,-2.0,0.59,0.13,-0.07,1880.0,,,2945.61,1994.43,-910.33,17.4,1.0,q1_q17_dr25_tce,6238.0,156.0,-188.0,4.407,0.077,-0.154,1.049,0.244,-0.122,283.85147,47.24366,12.107
10191056,K05774.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.21374744,2.2e-08,-2.2e-08,131.7423095,1.51e-05,-1.51e-05,0.831,0.006,-0.006,5.79293,0.00102,-0.00102,185130.0,25.4,-25.4,96.19,29.24,-23.94,2441.0,,,8380.25,7520.82,-4336.22,8755.2,1.0,q1_q17_dr25_tce,6791.0,189.0,-260.0,4.137,0.185,-0.185,1.619,0.492,-0.403,283.8663,47.228271,10.811
10191070,K00727.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.213745575,9.15e-07,-9.15e-07,170.582782,0.000618,-0.000618,1.246,0.243,-0.107,5.5835,0.0361,-0.0361,2012.2,11.3,-11.3,21.69,1.94,-1.93,1246.0,,,572.53,192.27,-152.26,213.7,1.0,q1_q17_dr25_tce,4820.0,145.0,-145.0,4.606,0.063,-0.032,0.661,0.059,-0.059,283.8757,47.231918,15.825
10191449,K05775.01,,CANDIDATE,CANDIDATE,,0,0,0,0,492.23808,0.01382,-0.01382,247.5842,0.0184,-0.0184,0.0198,0.3974,-0.0198,12.53,0.706,-0.706,676.8,66.3,-66.3,2.19,0.91,-0.17,209.0,,,0.45,0.56,-0.1,13.2,1.0,q1_q16_tce,5609.0,159.0,-149.0,4.546,0.03,-0.285,0.854,0.352,-0.067,284.0925,47.251381,15.502
10196493,K03149.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,9.81101738,,,134.18676,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,286.65024,47.242329,14.656
10198109,K07294.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,17.918743061,4.9e-07,-4.9e-07,146.3929572,2.3e-05,-2.3e-05,0.252,0.032,-0.019,4.36387,0.00174,-0.00174,118360.0,28.6,-28.6,56.94,22.56,-33.85,942.0,,,186.0,224.3,-158.69,4696.8,1.0,q1_q17_dr25_tce,5870.0,184.0,-164.0,3.903,0.705,-0.235,1.63,0.646,-0.969,287.49353,47.224659,13.776
10198225,K07991.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,11.9451376,0.000216,-0.000216,142.3107,0.0167,-0.0167,0.443,0.54,-0.248,6.893,0.541,-0.541,63.3,6.1,-6.1,3.32,0.64,-1.05,1337.0,,,755.16,408.67,-438.05,12.4,1.0,q1_q17_dr25_tce,5094.0,100.0,-138.0,3.38,0.21,-0.157,4.163,0.808,-1.313,287.55182,47.244862,12.609
10198662,K06216.01,,CANDIDATE,CANDIDATE,,0,0,0,0,26.40805532,,,155.746607,,,,,,2.7,,,,,,,,,,,,,,,,4.0,q1_q16_tce,,,,,,,,,,287.78461,47.228043,12.655
10198662,K06216.02,,CANDIDATE,CANDIDATE,,0,0,0,0,46.07931317,,,159.6728081,,,,,,1.87,,,,,,,,,,,,,,,,5.0,q1_q16_tce,,,,,,,,,,287.78461,47.228043,12.655
10199817,K08197.01,,FALSE POSITIVE,FALSE POSITIVE,0.053,1,0,0,0,392.94247,0.0153,-0.0153,383.673,0.0345,-0.0345,0.01,0.436,-0.01,11.055,0.849,-0.849,120.3,13.1,-13.1,1.6,0.39,-0.59,347.0,,,3.43,2.58,-2.24,10.0,1.0,q1_q17_dr25_tce,6596.0,206.0,-229.0,4.073,0.385,-0.165,1.44,0.353,-0.529,288.39456,47.264351,12.152
10199984,K05776.01,,CANDIDATE,CANDIDATE,,0,0,0,0,198.6004,0.003484,-0.003484,163.566,0.0141,-0.0141,0.648,0.3126,-0.4289,3.53,0.407,-0.407,300.8,36.8,-36.8,4.6,2.63,-1.3,458.0,,,10.45,18.21,-5.69,9.8,1.0,q1_q16_tce,5357.0,141.0,-160.0,3.641,0.256,-0.336,2.522,1.444,-0.714,288.47318,47.247921,13.183
10200627,K06217.01,,CANDIDATE,CANDIDATE,0.956,0,0,0,0,7.7016694,0.0001417,-0.0001417,134.2294,0.0167,-0.0167,0.01,0.452,-0.01,10.898,0.413,-0.413,155.7,10.1,-10.1,4.44,0.47,-0.16,1627.0,,,1656.27,586.28,-222.45,17.8,1.0,q1_q17_dr25_tce,5174.0,134.0,-93.0,3.228,0.036,-0.024,3.608,0.381,-0.127,288.79553,47.203651,15.268
10201891,K05777.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,372.30881,0.0178,-0.0178,379.1454,0.0124,-0.0124,0.1243,0.3324,-0.1242,3.874,0.92,-0.92,535.2,94.8,-94.8,2.09,0.82,-0.18,249.0,,,0.91,1.05,-0.23,14.9,1.0,q1_q16_tce,5966.0,154.0,-175.0,4.519,0.036,-0.287,0.904,0.356,-0.076,289.41861,47.291889,14.866
10202759,K02405.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.872952088,1.019e-06,-1.019e-06,131.49734,0.00101,-0.00101,1.1,1.587,-0.038,1.4499,0.0568,-0.0568,137.3,4.1,-4.1,25.5,5.64,-6.89,3165.0,,,23715.46,15617.95,-12681.5,41.6,1.0,q1_q17_dr25_tce,7102.0,192.0,-235.0,3.972,0.221,-0.119,2.082,0.46,-0.563,289.80298,47.259159,12.335
10203349,K02212.01,Kepler-1144 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.14648756,8.658e-05,-8.658e-05,140.66122,0.00459,-0.00459,0.918,0.025,-0.646,4.2354,0.073,-0.073,440.3,17.9,-17.9,3.64,0.55,-0.84,811.0,,,102.24,41.97,-44.62,28.3,1.0,q1_q17_dr25_tce,5559.0,83.0,-72.0,4.127,0.21,-0.09,1.412,0.216,-0.324,290.04327,47.25798,14.941
10205598,K08198.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,1,0,0,0,373.89398,0.01661,-0.01661,261.4968,0.0349,-0.0349,0.963,0.067,-0.658,27.66,2.3,-2.3,730.0,52.4,-52.4,2.51,0.27,-0.24,206.0,,,0.42,0.16,-0.11,18.5,3.0,q1_q17_dr25_tce,5263.0,157.0,-141.0,4.574,0.078,-0.052,0.699,0.074,-0.066,290.93597,47.29073,14.911
10206675,K02283.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,17.40208965,9.227e-05,-9.227e-05,141.93057,0.00432,-0.00432,1.216,74.96,-4.039,3.745,0.22,-0.22,616.5,34.9,-34.9,16.37,0.72,-0.77,422.0,,,7.49,1.34,-1.22,20.9,1.0,q1_q17_dr25_tce,4098.0,82.0,-82.0,4.662,0.022,-0.022,0.615,0.027,-0.029,291.37744,47.21257,15.245
10208477,K05778.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,454.244158,0.005224,-0.005224,494.92901,0.00637,-0.00637,0.0033,0.4534,-0.0032,3.399,0.24,-0.24,241.0,25.9,-25.9,2.93,1.07,-1.12,356.0,,,3.8,4.18,-2.55,9.9,1.0,q1_q16_tce,6446.0,198.0,-234.0,3.935,0.348,-0.185,1.874,0.684,-0.715,292.12549,47.221966,12.055
10208759,K07295.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.287515702,2.18e-07,-2.18e-07,132.3567704,7.8e-05,-7.8e-05,0.346,0.002,-0.002,10.0879,0.00572,-0.00572,358580.0,195.0,-195.0,86.76,29.19,-10.42,1801.0,,,2484.21,2404.08,-840.48,3017.9,1.0,q1_q17_dr25_tce,6773.0,166.0,-261.0,4.306,0.056,-0.21,1.391,0.468,-0.167,292.25565,47.286301,13.99
10208894,K08199.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,183.836254,0.005393,-0.005393,149.3728,0.0165,-0.0165,0.956,0.004,-0.68,13.088,0.567,-0.567,1046.2,70.5,-70.5,51.64,8.93,-13.39,852.0,,,124.46,58.93,-64.02,15.7,1.0,q1_q17_dr25_tce,4959.0,86.0,-149.0,2.569,0.03,-0.03,11.963,2.068,-3.102,292.32233,47.255112,13.993
10212441,K02342.01,Kepler-1199 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.0447098,0.0001181,-0.0001181,133.20895,0.00584,-0.00584,0.022,0.407,-0.022,5.823,0.186,-0.186,97.9,4.9,-4.9,1.51,0.25,-0.38,931.0,,,177.24,83.26,-82.46,23.4,1.0,q1_q17_dr25_tce,5798.0,116.0,-81.0,4.025,0.208,-0.112,1.525,0.252,-0.378,293.72586,47.24704,13.037
10212441,K02342.02,,FALSE POSITIVE,FALSE POSITIVE,0.269,1,0,0,0,354.78194,0.01105,-0.01105,175.7246,0.0156,-0.0156,1.17,78.45,-2.437,6.46,1.1,-1.1,193.0,32.6,-32.6,30.53,5.05,-7.56,325.0,,,2.62,1.23,-1.22,7.7,2.0,q1_q17_dr25_tce,5798.0,116.0,-81.0,4.025,0.208,-0.112,1.525,0.252,-0.378,293.72586,47.24704,13.037
10213902,K01723.01,Kepler-940 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,59.6222627,0.0003077,-0.0003077,138.13805,0.00422,-0.00422,0.873,0.017,-0.599,6.888,0.159,-0.159,993.4,35.5,-35.5,3.63,0.97,-0.41,486.0,,,13.23,10.44,-4.21,31.9,1.0,q1_q17_dr25_tce,6108.0,168.0,-210.0,4.471,0.058,-0.173,0.997,0.266,-0.114,294.2413,47.275982,15.517
10214162,K01724.01,Kepler-941 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.42393582,9.28e-05,-9.28e-05,148.82614,0.00515,-0.00515,0.927,0.002,-0.669,4.929,0.144,-0.144,770.9,24.9,-24.9,3.29,1.04,-0.41,722.0,,,64.13,61.52,-22.23,33.2,1.0,q1_q17_dr25_tce,6018.0,189.0,-231.0,4.46,0.07,-0.21,0.969,0.306,-0.122,294.32635,47.217609,15.601
10214328,K07296.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,659.2907,0.01197,-0.01197,254.33,0.0171,-0.0171,0.982,0.302,-0.042,22.106,0.895,-0.895,338.1,17.3,-17.3,4.66,0.31,-0.32,322.0,,,2.53,0.5,-0.43,27.0,1.0,q1_q17_dr25_tce,6917.0,83.0,-83.0,4.05,0.018,-0.018,1.837,0.124,-0.124,294.37708,47.289928,10.629
10214341,K07992.01,,CANDIDATE,CANDIDATE,0.126,0,0,0,0,277.13367,0.01585,-0.01585,400.4719,0.044,-0.044,0.662,0.307,-0.452,9.67,1.6,-1.6,321.2,53.2,-53.2,1.84,0.56,-0.18,307.0,,,2.09,1.81,-0.61,8.7,1.0,q1_q17_dr25_tce,6461.0,155.0,-213.0,4.474,0.052,-0.208,0.971,0.294,-0.098,294.38254,47.205769,14.635
10214873,K08200.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,5.959695593,,,135.2739557,,,0.626,,,1.8383,,,151.2,,,1.13,0.32,-0.1,937.0,,,182.4,148.35,-47.66,4.7,1.0,q1_q17_dr25_tce,5717.0,156.0,-156.0,4.538,0.035,-0.196,0.884,0.244,-0.081,294.56131,47.298092,14.331
10215422,K07297.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,24.847087207,7.51e-07,-7.51e-07,154.1275658,2.46e-05,-2.46e-05,0.52,0.005,-0.001,7.28274,0.00088,-0.00088,317670.0,62.9,-62.9,52.38,14.3,-4.78,569.0,,,24.75,20.36,-6.43,6707.7,1.0,q1_q17_dr25_tce,5644.0,169.0,-152.0,4.55,0.035,-0.196,0.854,0.233,-0.078,294.75986,47.201931,14.608
10215869,K03548.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.017239915,1.488e-06,-1.488e-06,134.490136,0.000195,-0.000195,0.191,0.016,-0.018,4.36126,0.00841,-0.00841,144640.0,187.0,-187.0,41.75,13.12,-4.68,1229.0,,,538.77,499.44,-175.56,970.9,1.0,q1_q17_dr25_tce,6519.0,181.0,-250.0,4.41,0.07,-0.21,1.079,0.339,-0.121,294.92371,47.249989,14.115
10216045,K00594.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,16.88954693,,,183.15557,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,294.98788,47.21986,14.736
10219288,K07993.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,3.381607,0.001828,-0.001828,132.92656,0.0092,-0.0092,0.088,0.362,-0.088,7.627,0.381,-0.381,440.6,30.3,-30.3,117.25,27.79,-38.2,6037.0,,,314164.85,232594.75,-187591.92,16.6,1.0,q1_q17_dr25_tce,3974.0,130.0,-118.0,1.056,0.318,-0.212,59.437,14.085,-19.366,296.08136,47.275814,12.798
10219361,K06218.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,117.634213,0.002564,-0.002564,176.0874,0.0125,-0.0125,0.5206,0.4167,-0.3103,3.82,0.346,-0.346,253.1,32.2,-32.2,3.78,2.33,-1.37,513.0,,,16.34,30.82,-10.43,8.7,2.0,q1_q16_tce,5236.0,134.0,-150.0,3.711,0.39,-0.361,2.332,1.435,-0.846,296.10846,47.222279,12.742
10220837,K04613.01,Kepler-1963 b,CONFIRMED,CANDIDATE,0.934,0,0,0,0,1.962282625,9.845e-06,-9.845e-06,131.53585,0.00404,-0.00404,0.169,0.293,-0.169,1.45,0.128,-0.128,68.3,6.3,-6.3,0.81,0.22,-0.12,1448.0,,,1038.36,861.54,-371.99,12.9,1.0,q1_q17_dr25_tce,5726.0,170.0,-170.0,4.418,0.101,-0.188,0.979,0.27,-0.146,296.58755,47.207161,13.885
10220950,K04544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,158.348345,0.003188,-0.003188,260.2924,0.0169,-0.0169,3.655,5.519,-0.066,10.55,0.645,-0.645,899.0,59.5,-59.5,372.86,102.6,-44.12,409.0,,,6.61,5.2,-2.16,17.6,1.0,q1_q17_dr25_tce,6521.0,155.0,-232.0,4.352,0.057,-0.172,1.276,0.351,-0.151,296.62296,47.291142,15.028
10221013,K00728.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.189379172,1.598e-06,-1.598e-06,170.117783,0.000167,-0.000167,0.908,0.009,-0.007,2.0351,0.0183,-0.0183,8126.4,46.8,-46.8,11.94,3.85,-1.54,1026.0,,,261.94,256.45,-96.98,288.5,1.0,q1_q17_dr25_tce,6214.0,195.0,-282.0,4.442,0.056,-0.224,1.076,0.347,-0.139,296.6423,47.230331,15.356
10221505,K04768.01,,CANDIDATE,CANDIDATE,0.957,0,0,0,0,3.43633133,8.724e-06,-8.724e-06,132.42697,0.00187,-0.00187,0.114,0.351,-0.114,0.675,0.111,-0.111,473.5,46.8,-46.8,1.44,0.12,-0.13,945.0,,,188.22,62.33,-49.49,14.5,1.0,q1_q17_dr25_tce,5201.0,156.0,-156.0,4.616,0.072,-0.044,0.651,0.057,-0.057,296.78934,47.234531,15.71
10222603,K05779.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,112.48226,0.00183,-0.00183,177.56967,0.00953,-0.00953,0.5181,0.4945,-0.3108,1.923,0.357,-0.357,195.7,39.4,-39.4,1.37,0.51,-0.12,386.0,,,5.23,5.57,-1.39,5.2,1.0,q1_q16_tce,6089.0,143.0,-182.0,4.495,0.043,-0.275,0.95,0.353,-0.085,297.09702,47.223492,13.725
10223615,K00065.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,27.25471993,,,176.52949,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,297.39066,47.223869,11.679
10223616,K01076.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,29.12436474,4.556e-05,-4.556e-05,142.16154,0.00108,-0.00108,1.181,66.79,-0.129,3.4209,0.0549,-0.0549,6496.0,126.0,-126.0,15.25,0.99,-1.46,356.0,,,3.81,0.99,-1.09,63.4,2.0,q1_q17_dr25_tce,4457.0,121.0,-148.0,4.767,0.063,-0.027,0.481,0.031,-0.046,297.39066,47.255711,15.187
10225800,K00729.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.423799421,6.41e-07,-6.41e-07,169.67436,0.000335,-0.000335,0.501,0.044,-0.409,1.4866,0.0195,-0.0195,2008.4,19.4,-19.4,4.69,1.31,-0.56,1659.0,,,1791.61,1474.45,-599.66,125.3,1.0,q1_q17_dr25_tce,5962.0,162.0,-223.0,4.464,0.05,-0.2,1.019,0.285,-0.122,298.00024,47.243649,15.623
10226343,K07994.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.660655454,1.47e-06,-1.47e-06,131.6909,0.00191,-0.00191,1.098,0.189,-0.04,7.111,0.357,-0.357,566.9,13.6,-13.6,16.81,5.01,-2.14,2497.0,,,9210.84,8092.05,-3291.3,77.7,1.0,q1_q17_dr25_tce,6520.0,180.0,-270.0,4.375,0.062,-0.2,1.215,0.362,-0.155,298.13785,47.25856,15.666
10226420,K08288.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.660663034,4.026e-06,-4.026e-06,131.68417,0.00534,-0.00534,0.025,0.971,-0.025,2.81,1.6,-1.6,134.0,15.5,-15.5,1.32,0.38,-0.16,2385.0,,,7605.89,6498.41,-2530.75,23.3,1.0,q1_q17_dr25_tce,6353.0,174.0,-217.0,4.397,0.065,-0.195,1.134,0.329,-0.141,298.15732,47.29166,14.784
